
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,yoke1 |   ailrn,yoke1 |   ruddr,yoke1 |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm |   thro1,_part |   mixt1,ratio |   rpm_1,engin |   rpm_1,_prop |   ptch1,__deg |   genr1,__0/1 | 
    615.22406 |      61.44620 |      29.83722 |       0.00000 |       2.15661 |      18.15661 |       0.62350 |      99.03412 |      98.92112 |     116.53642 |     116.24993 |     113.96643 |     134.10771 |     134.10773 |       0.18311 |    1071.51111 |       0.90256 |      -0.02520 |      -0.00484 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00975 |       0.00791 |       0.03879 |       3.20191 |      14.22050 |     212.22423 |     197.04054 |      46.68737 |    -122.37153 |   10786.43359 |    7534.83496 |       0.00000 |   10786.31641 |      46.00000 |    -124.00000 |    9815.66406 |    3185.20459 |   34811.49609 |     -32.26641 |       4.20116 |      50.35288 |    6358.89600 |       1.04654 |       0.75000 |       1.00000 |    2631.77734 |    2631.77734 |       0.00000 |       1.00000 | 
    615.32330 |      61.54544 |      29.93646 |       0.00000 |       2.15664 |      18.15664 |       0.62352 |      98.90370 |      98.79051 |     116.38515 |     116.11471 |     113.81635 |     133.93364 |     133.93364 |       0.18287 |    1051.44751 |       0.90086 |      -0.02484 |      -0.00486 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01004 |       0.00789 |       0.03900 |       3.09296 |      14.27645 |     212.42500 |     197.24132 |      46.68732 |    -122.37157 |   10787.85449 |    7542.44092 |       0.00000 |   10787.73535 |      46.00000 |    -124.00000 |    9812.45508 |    3185.61523 |   34816.48438 |     -32.40739 |       4.07927 |      50.17947 |    6378.40332 |       1.04975 |       0.75000 |       1.00000 |    2630.28101 |    2630.28101 |       0.00000 |       1.00000 | 
    615.42236 |      61.64450 |      30.03552 |       0.00000 |       2.15667 |      18.15667 |       0.62355 |      98.77707 |      98.66384 |     116.23843 |     115.98379 |     113.67062 |     133.76480 |     133.76480 |       0.18264 |    1031.01563 |       0.89922 |      -0.02449 |      -0.00487 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01032 |       0.00788 |       0.03920 |       2.98217 |      14.33186 |     212.62601 |     197.44232 |      46.68728 |    -122.37161 |   10789.23145 |    7549.77881 |       0.00000 |   10789.09473 |      46.00000 |    -124.00000 |    9809.23730 |    3186.01318 |   34821.44531 |     -32.54897 |       3.95599 |      50.00742 |    6397.84961 |       1.05295 |       0.75000 |       1.00000 |    2628.81787 |    2628.81787 |       0.00000 |       1.00000 | 
    615.52563 |      61.74778 |      30.13879 |       0.00000 |       2.15670 |      18.15669 |       0.62358 |      98.64631 |      98.53567 |     116.09004 |     115.85159 |     113.52015 |     133.59404 |     133.59402 |       0.18241 |    1009.29120 |       0.89753 |      -0.02413 |      -0.00489 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01060 |       0.00787 |       0.03942 |       2.86453 |      14.38917 |     212.83623 |     197.65254 |      46.68724 |    -122.37166 |   10790.62402 |    7557.78662 |       0.00000 |   10790.52051 |      46.00000 |    -124.00000 |    9805.86719 |    3186.41455 |   34826.60156 |     -32.69747 |       3.82578 |      49.82912 |    6418.09570 |       1.05628 |       0.75000 |       1.00000 |    2627.32690 |    2627.32690 |       0.00000 |       1.00000 | 
    615.62823 |      61.85038 |      30.24139 |       0.00000 |       2.15672 |      18.15672 |       0.62361 |      98.52332 |      98.41239 |     115.94727 |     115.72462 |     113.37862 |     133.42973 |     133.42975 |       0.18219 |     987.29022 |       0.89593 |      -0.02380 |      -0.00491 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01088 |       0.00785 |       0.03963 |       2.74555 |      14.44563 |     213.04576 |     197.86209 |      46.68719 |    -122.37170 |   10791.96387 |    7565.38770 |       0.00000 |   10791.86230 |      46.00000 |    -124.00000 |    9802.50488 |    3186.80029 |   34831.70313 |     -32.84595 |       3.69476 |      49.65308 |    6438.18652 |       1.05959 |       0.75000 |       1.00000 |    2625.88086 |    2625.88086 |       0.00000 |       1.00000 | 
    615.72559 |      61.94773 |      30.33874 |       0.00000 |       2.15675 |      18.15675 |       0.62363 |      98.40945 |      98.29919 |     115.81617 |     115.60819 |     113.24758 |     133.27887 |     133.27887 |       0.18198 |     966.03864 |       0.89446 |      -0.02349 |      -0.00492 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01113 |       0.00784 |       0.03982 |       2.63076 |      14.49875 |     213.24516 |     198.06149 |      46.68715 |    -122.37174 |   10793.19336 |    7572.62402 |       0.00000 |   10793.09668 |      46.00000 |    -124.00000 |    9799.30078 |    3187.15356 |   34836.52734 |     -32.98771 |       3.56897 |      49.48705 |    6457.22705 |       1.06272 |       0.75000 |       1.00000 |    2624.54077 |    2624.54077 |       0.00000 |       1.00000 | 
    615.82886 |      62.05100 |      30.44201 |       0.00000 |       2.15678 |      18.15678 |       0.62366 |      98.29279 |      98.18316 |     115.68176 |     115.48902 |     113.11333 |     133.12419 |     133.12421 |       0.18177 |     943.10291 |       0.89295 |      -0.02319 |      -0.00494 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01139 |       0.00783 |       0.04003 |       2.50703 |      14.55463 |     213.45734 |     198.27367 |      46.68710 |    -122.37179 |   10794.45313 |    7579.86328 |       0.00000 |   10794.35645 |      46.00000 |    -124.00000 |    9795.88574 |    3187.51489 |   34841.62891 |     -33.13904 |       3.43401 |      49.31198 |    6477.40186 |       1.06604 |       0.75000 |       1.00000 |    2623.15454 |    2623.15454 |       0.00000 |       1.00000 | 
    615.93225 |      62.15439 |      30.54541 |       0.00000 |       2.15681 |      18.15681 |       0.62369 |      98.17999 |      98.07116 |     115.55203 |     115.37415 |     112.98351 |     132.97491 |     132.97493 |       0.18157 |     919.74622 |       0.89149 |      -0.02289 |      -0.00496 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01164 |       0.00782 |       0.04023 |       2.38119 |      14.61007 |     213.67041 |     198.48674 |      46.68705 |    -122.37183 |   10795.66797 |    7587.34619 |       0.00000 |   10795.57715 |      46.00000 |    -124.00000 |    9792.45117 |    3187.86255 |   34846.71875 |     -33.29155 |       3.29738 |      49.13778 |    6497.57666 |       1.06936 |       0.75000 |       1.00000 |    2621.80347 |    2621.80347 |       0.00000 |       1.00000 | 
    616.02844 |      62.25058 |      30.64160 |       0.00000 |       2.15683 |      18.15684 |       0.62372 |      98.07901 |      97.97078 |     115.43575 |     115.27129 |     112.86731 |     132.84109 |     132.84109 |       0.18139 |     897.67163 |       0.89019 |      -0.02263 |      -0.00498 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01186 |       0.00781 |       0.04042 |       2.26240 |      14.66119 |     213.86925 |     198.68558 |      46.68701 |    -122.37187 |   10796.75586 |    7594.27686 |       0.00000 |   10796.66113 |      46.00000 |    -124.00000 |    9789.24121 |    3188.17334 |   34851.43750 |     -33.43434 |       3.16894 |      48.97667 |    6516.32666 |       1.07245 |       0.75000 |       1.00000 |    2620.57959 |    2620.57959 |       0.00000 |       1.00000 | 
    616.12811 |      62.35025 |      30.74127 |       0.00000 |       2.15686 |      18.15686 |       0.62375 |      97.97926 |      97.87066 |     115.31976 |     115.16879 |     112.75253 |     132.70761 |     132.70761 |       0.18120 |     874.45648 |       0.88889 |      -0.02238 |      -0.00499 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01209 |       0.00780 |       0.04061 |       2.13760 |      14.71369 |     214.07584 |     198.89217 |      46.68697 |    -122.37192 |   10797.83984 |    7601.48926 |       0.00000 |   10797.75000 |      46.00000 |    -124.00000 |    9785.90137 |    3188.48218 |   34856.31250 |     -33.58322 |       3.03455 |      48.81072 |    6535.73633 |       1.07564 |       0.75000 |       1.00000 |    2619.34448 |    2619.34448 |       0.00000 |       1.00000 | 
    616.22449 |      62.44663 |      30.83764 |       0.00000 |       2.15689 |      18.15689 |       0.62377 |      97.88607 |      97.77763 |     115.21199 |     115.07367 |     112.64528 |     132.58359 |     132.58359 |       0.18104 |     851.68628 |       0.88768 |      -0.02214 |      -0.00501 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01230 |       0.00779 |       0.04079 |       2.01533 |      14.76399 |     214.27617 |     199.09250 |      46.68693 |    -122.37196 |   10798.84473 |    7608.21826 |       0.00000 |   10798.75879 |      46.00000 |    -124.00000 |    9782.65723 |    3188.76807 |   34861.00781 |     -33.72810 |       2.90341 |      48.65119 |    6554.48438 |       1.07873 |       0.75000 |       1.00000 |    2618.18433 |    2618.18433 |       0.00000 |       1.00000 | 
    616.32043 |      62.54258 |      30.93359 |       0.00000 |       2.15692 |      18.15692 |       0.62380 |      97.79546 |      97.68875 |     115.10902 |     114.98284 |     112.54101 |     132.46510 |     132.46509 |       0.18088 |     828.70966 |       0.88652 |      -0.02192 |      -0.00502 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01250 |       0.00778 |       0.04097 |       1.89210 |      14.81361 |     214.47618 |     199.29251 |      46.68689 |    -122.37200 |   10799.80469 |    7614.71338 |       0.00000 |   10799.72363 |      46.00000 |    -124.00000 |    9779.41406 |    3189.04004 |   34865.66797 |     -33.87324 |       2.77169 |      48.49327 |    6573.13330 |       1.08180 |       0.75000 |       1.00000 |    2617.06201 |    2617.06201 |       0.00000 |       1.00000 | 
    616.42358 |      62.64573 |      31.03674 |       0.00000 |       2.15694 |      18.15694 |       0.62383 |      97.70476 |      97.59736 |     115.00311 |     114.88952 |     112.43663 |     132.34323 |     132.34322 |       0.18071 |     803.67517 |       0.88533 |      -0.02170 |      -0.00504 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01270 |       0.00777 |       0.04116 |       1.75798 |      14.86645 |     214.69180 |     199.50813 |      46.68684 |    -122.37205 |   10800.78906 |    7621.87158 |       0.00000 |   10800.70410 |      46.00000 |    -124.00000 |    9775.91113 |    3189.31836 |   34870.66016 |     -34.03028 |       2.62887 |      48.32449 |    6593.16357 |       1.08510 |       0.75000 |       1.00000 |    2615.89185 |    2615.89185 |       0.00000 |       1.00000 | 
    616.52728 |      62.74942 |      31.14044 |       0.00000 |       2.15697 |      18.15697 |       0.62386 |      97.61665 |      97.50985 |     114.90172 |     114.80022 |     112.33524 |     132.22655 |     132.22655 |       0.18055 |     778.16913 |       0.88419 |      -0.02149 |      -0.00506 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01290 |       0.00777 |       0.04135 |       1.62152 |      14.91904 |     214.90923 |     199.72557 |      46.68679 |    -122.37209 |   10801.73047 |    7628.76758 |       0.00000 |   10801.65137 |      46.00000 |    -124.00000 |    9772.37500 |    3189.58301 |   34875.66016 |     -34.18924 |       2.48405 |      48.15583 |    6613.28174 |       1.08841 |       0.75000 |       1.00000 |    2614.75464 |    2614.75464 |       0.00000 |       1.00000 | 
    616.63068 |      62.85282 |      31.24383 |       0.00000 |       2.15700 |      18.15700 |       0.62389 |      97.53381 |      97.42701 |     114.80574 |     114.71572 |     112.23991 |     132.11609 |     132.11610 |       0.18040 |     752.41077 |       0.88310 |      -0.02130 |      -0.00507 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01308 |       0.00776 |       0.04153 |       1.48387 |      14.97092 |     215.12665 |     199.94299 |      46.68675 |    -122.37214 |   10802.61816 |    7635.80420 |       0.00000 |   10802.54785 |      46.00000 |    -124.00000 |    9768.83105 |    3189.83203 |   34880.63281 |     -34.34882 |       2.33848 |      47.98868 |    6633.32373 |       1.09170 |       0.75000 |       1.00000 |    2613.66064 |    2613.66064 |       0.00000 |       1.00000 | 
    616.73218 |      62.95432 |      31.34533 |       0.00000 |       2.15703 |      18.15703 |       0.62391 |      97.45624 |      97.34999 |     114.71648 |     114.63714 |     112.15064 |     132.01337 |     132.01337 |       0.18026 |     726.81519 |       0.88209 |      -0.02112 |      -0.00509 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01326 |       0.00775 |       0.04171 |       1.34728 |      15.02133 |     215.34070 |     200.15704 |      46.68671 |    -122.37218 |   10803.44141 |    7649.26367 |       0.00000 |   10803.37402 |      46.00000 |    -124.00000 |    9765.33594 |    3190.06177 |   34885.49609 |     -34.50653 |       2.19449 |      47.82555 |    6652.98291 |       1.09494 |       0.75000 |       1.00000 |    2612.62402 |    2612.62402 |       0.00000 |       1.00000 | 
    616.82953 |      63.05167 |      31.44268 |       0.00000 |       2.15706 |      18.15706 |       0.62394 |      97.38531 |      97.28012 |     114.63551 |     114.56587 |     112.06902 |     131.92020 |     131.92020 |       0.18013 |     701.98767 |       0.88117 |      -0.02097 |      -0.00511 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01341 |       0.00775 |       0.04188 |       1.21496 |      15.06917 |     215.54655 |     200.36290 |      46.68666 |    -122.37223 |   10804.18555 |    7660.53467 |       0.00000 |   10804.12500 |      46.00000 |    -124.00000 |    9761.96973 |    3190.26855 |   34890.14063 |     -34.65881 |       2.05541 |      47.66999 |    6671.82471 |       1.09804 |       0.75000 |       1.00000 |    2611.66577 |    2611.66577 |       0.00000 |       1.00000 | 
    616.92682 |      63.14896 |      31.53997 |       0.00000 |       2.15708 |      18.15708 |       0.62397 |      97.31835 |      97.21426 |     114.55918 |     114.49866 |     111.99197 |     131.83237 |     131.83235 |       0.18001 |     676.91205 |       0.88031 |      -0.02083 |      -0.00512 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01356 |       0.00774 |       0.04204 |       1.08149 |      15.11650 |     215.75282 |     200.56917 |      46.68662 |    -122.37228 |   10804.88477 |    7671.59766 |       0.00000 |   10804.82910 |      46.00000 |    -124.00000 |    9758.59082 |    3190.46143 |   34894.77344 |     -34.81198 |       1.91551 |      47.51540 |    6690.64307 |       1.10114 |       0.75000 |       1.00000 |    2610.74414 |    2610.74414 |       0.00000 |       1.00000 | 
    617.03046 |      63.25260 |      31.64361 |       0.00000 |       2.15711 |      18.15711 |       0.62400 |      97.25269 |      97.14846 |     114.48290 |     114.43144 |     111.91640 |     131.74458 |     131.74457 |       0.17990 |     649.91968 |       0.87943 |      -0.02069 |      -0.00514 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01371 |       0.00774 |       0.04221 |       0.93801 |      15.16636 |     215.97313 |     200.78947 |      46.68658 |    -122.37232 |   10805.58008 |    7683.30762 |       0.00000 |   10805.52832 |      46.00000 |    -124.00000 |    9754.97363 |    3190.65186 |   34899.68750 |     -34.97624 |       1.76553 |      47.35163 |    6710.67480 |       1.10443 |       0.75000 |       1.00000 |    2609.80103 |    2609.80103 |       0.00000 |       1.00000 | 
    617.12775 |      63.34989 |      31.74090 |       0.00000 |       2.15714 |      18.15714 |       0.62402 |      97.19502 |      97.09078 |     114.41604 |     114.37249 |     111.85004 |     131.66763 |     131.66763 |       0.17979 |     624.32581 |       0.87867 |      -0.02058 |      -0.00515 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01384 |       0.00774 |       0.04237 |       0.80216 |      15.21266 |     216.18054 |     200.99689 |      46.68654 |    -122.37237 |   10806.18555 |    7694.25781 |       0.00000 |   10806.13672 |      46.00000 |    -124.00000 |    9751.56250 |    3190.81641 |   34904.28516 |     -35.13148 |       1.62389 |      47.19877 |    6729.46729 |       1.10753 |       0.75000 |       1.00000 |    2608.95264 |    2608.95264 |       0.00000 |       1.00000 | 
    617.22357 |      63.44571 |      31.83673 |       0.00000 |       2.15717 |      18.15717 |       0.62405 |      97.14135 |      97.03785 |     114.35467 |     114.31831 |     111.78827 |     131.59700 |     131.59702 |       0.17969 |     598.88489 |       0.87797 |      -0.02048 |      -0.00517 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01396 |       0.00773 |       0.04253 |       0.66731 |      15.25777 |     216.38533 |     201.20168 |      46.68650 |    -122.37241 |   10806.73730 |    7705.09033 |       0.00000 |   10806.68457 |      46.00000 |    -124.00000 |    9748.18652 |    3190.96509 |   34908.80078 |     -35.28538 |       1.48363 |      47.04899 |    6747.96680 |       1.11057 |       0.75000 |       1.00000 |    2608.15259 |    2608.15259 |       0.00000 |       1.00000 | 
    617.32147 |      63.54361 |      31.93463 |       0.00000 |       2.15719 |      18.15719 |       0.62408 |      97.09168 |      96.98778 |     114.29661 |     114.26694 |     111.73112 |     131.53020 |     131.53020 |       0.17960 |     572.66260 |       0.87730 |      -0.02039 |      -0.00519 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01407 |       0.00773 |       0.04268 |       0.52852 |      15.30334 |     216.59514 |     201.41148 |      46.68646 |    -122.37246 |   10807.25488 |    7716.18164 |       0.00000 |   10807.20996 |      46.00000 |    -124.00000 |    9744.72461 |    3191.10303 |   34913.40234 |     -35.44364 |       1.33959 |      46.89676 |    6766.85547 |       1.11368 |       0.75000 |       1.00000 |    2607.37158 |    2607.37158 |       0.00000 |       1.00000 | 
    617.42487 |      63.64701 |      32.03802 |       0.00000 |       2.15722 |      18.15722 |       0.62411 |      97.04333 |      96.93929 |     114.24036 |     114.21708 |     111.67547 |     131.46547 |     131.46547 |       0.17952 |     544.72583 |       0.87664 |      -0.02031 |      -0.00520 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01418 |       0.00773 |       0.04284 |       0.38090 |      15.35091 |     216.81728 |     201.63362 |      46.68641 |    -122.37251 |   10807.75000 |    7727.37988 |       0.00000 |   10807.71289 |      46.00000 |    -124.00000 |    9741.05078 |    3191.23315 |   34918.24219 |     -35.61192 |       1.18671 |      46.73686 |    6786.79541 |       1.11696 |       0.75000 |       1.00000 |    2606.58691 |    2606.58691 |       0.00000 |       1.00000 | 
    617.52142 |      63.74356 |      32.13458 |       0.00000 |       2.15725 |      18.15725 |       0.62413 |      97.00033 |      96.89809 |     114.19259 |     114.17458 |     111.62598 |     131.41049 |     131.41049 |       0.17944 |     518.41901 |       0.87608 |      -0.02025 |      -0.00522 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01427 |       0.00773 |       0.04298 |       0.24212 |      15.39483 |     217.02530 |     201.84164 |      46.68637 |    -122.37255 |   10808.16602 |    7738.04297 |       0.00000 |   10808.13379 |      46.00000 |    -124.00000 |    9737.60449 |    3191.34058 |   34922.74609 |     -35.77013 |       1.04327 |      46.58833 |    6805.41016 |       1.12003 |       0.75000 |       1.00000 |    2605.89038 |    2605.89038 |       0.00000 |       1.00000 | 
    617.61847 |      63.84061 |      32.23162 |       0.00000 |       2.15727 |      18.15727 |       0.62416 |      96.96268 |      96.86066 |     114.14916 |     114.13580 |     111.58266 |     131.36052 |     131.36052 |       0.17937 |     491.77640 |       0.87556 |      -0.02020 |      -0.00523 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01435 |       0.00773 |       0.04312 |       0.10181 |      15.43845 |     217.23489 |     202.05124 |      46.68633 |    -122.37260 |   10808.53809 |    7748.60400 |       0.00000 |   10808.50879 |      46.00000 |    -124.00000 |    9734.12598 |    3191.43457 |   34927.26172 |     -35.93019 |       0.89851 |      46.43977 |    6824.11182 |       1.12310 |       0.75000 |       1.00000 |    2605.22778 |    2605.22778 |       0.00000 |       1.00000 | 
    617.71783 |      63.93998 |      32.33099 |       0.00000 |       2.15730 |      18.15730 |       0.62419 |      96.92906 |      96.82649 |     114.10948 |     114.10017 |     111.54398 |     131.31485 |     131.31485 |       0.17931 |     464.29504 |       0.87509 |      -0.02017 |      -0.00524 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01443 |       0.00773 |       0.04326 |      -0.04267 |      15.48257 |     217.45001 |     202.26637 |      46.68629 |    -122.37264 |   10808.87012 |    7759.61230 |       0.00000 |   10808.84570 |      46.00000 |    -124.00000 |    9730.54785 |    3191.51611 |   34931.86719 |     -36.09516 |       0.74971 |      46.28843 |    6843.25195 |       1.12625 |       0.75000 |       1.00000 |    2604.58667 |    2604.58667 |       0.00000 |       1.00000 | 
    617.81812 |      64.04025 |      32.43127 |       0.00000 |       2.15733 |      18.15733 |       0.62422 |      96.89812 |      96.79622 |     114.07433 |     114.06840 |     111.50836 |     131.27441 |     131.27441 |       0.17926 |     436.36230 |       0.87466 |      -0.02015 |      -0.00526 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01449 |       0.00773 |       0.04340 |      -0.18926 |      15.52658 |     217.66769 |     202.48405 |      46.68625 |    -122.37269 |   10809.15625 |    7770.14014 |       0.00000 |   10809.13379 |      46.00000 |    -124.00000 |    9726.91992 |    3191.58350 |   34936.50000 |     -36.26277 |       0.59899 |      46.13644 |    6862.56299 |       1.12943 |       0.75000 |       1.00000 |    2603.97900 |    2603.97900 |       0.00000 |       1.00000 | 
    617.91724 |      64.13937 |      32.53039 |       0.00000 |       2.15736 |      18.15736 |       0.62424 |      96.87255 |      96.77052 |     114.04446 |     114.04112 |     111.47894 |     131.24004 |     131.24004 |       0.17921 |     408.56552 |       0.87429 |      -0.02014 |      -0.00527 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01455 |       0.00774 |       0.04353 |      -0.33484 |      15.56952 |     217.88339 |     202.69975 |      46.68621 |    -122.37274 |   10809.38965 |    7780.70020 |       0.00000 |   10809.37305 |      46.00000 |    -124.00000 |    9723.31641 |    3191.63501 |   34941.06641 |     -36.42957 |       0.44952 |      45.98695 |    6881.64746 |       1.13257 |       0.75000 |       1.00000 |    2603.41724 |    2603.41724 |       0.00000 |       1.00000 | 
    618.01776 |      64.23990 |      32.63092 |       0.00000 |       2.15739 |      18.15739 |       0.62427 |      96.84967 |      96.74867 |     114.01908 |     114.01761 |     111.45261 |     131.21082 |     131.21082 |       0.17917 |     380.19455 |       0.87396 |      -0.02015 |      -0.00529 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01460 |       0.00774 |       0.04367 |      -0.48315 |      15.61252 |     218.10271 |     202.91907 |      46.68617 |    -122.37279 |   10809.57715 |    7791.54932 |       0.00000 |   10809.56250 |      46.00000 |    -124.00000 |    9719.64551 |    3191.67236 |   34945.67969 |     -36.59987 |       0.29746 |      45.83605 |    6900.99756 |       1.13576 |       0.75000 |       1.00000 |    2602.88647 |    2602.88647 |       0.00000 |       1.00000 | 
    618.12103 |      64.34317 |      32.73419 |       0.00000 |       2.15741 |      18.15742 |       0.62430 |      96.83216 |      96.73070 |     113.99816 |     113.99783 |     111.43246 |     131.18675 |     131.18674 |       0.17914 |     350.86877 |       0.87369 |      -0.02017 |      -0.00530 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01463 |       0.00774 |       0.04380 |      -0.63611 |      15.65611 |     218.32858 |     203.14494 |      46.68613 |    -122.37283 |   10809.71582 |    7802.29883 |       0.00000 |   10809.70605 |      46.00000 |    -124.00000 |    9715.85645 |    3191.69458 |   34950.40625 |     -36.77604 |       0.14083 |      45.68177 |    6920.87012 |       1.13903 |       0.75000 |       1.00000 |    2602.38257 |    2602.38257 |       0.00000 |       1.00000 | 
    618.22626 |      64.44839 |      32.83941 |       0.00000 |       2.15744 |      18.15744 |       0.62433 |      96.81870 |      96.71702 |     113.98220 |     113.98219 |     111.41697 |     131.16838 |     131.16838 |       0.17911 |     320.81113 |       0.87346 |      -0.02020 |      -0.00532 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.01466 |       0.00774 |       0.04393 |      -0.79254 |      15.69992 |     218.55931 |     203.37567 |      46.68608 |    -122.37289 |   10809.80273 |    7813.57910 |       0.00000 |   10809.79785 |      46.00000 |    -124.00000 |    9711.97754 |    3191.70068 |   34955.20313 |     -36.95679 |      -0.01917 |      45.52530 |    6941.11914 |       1.14236 |       0.75000 |       1.00000 |    2601.91309 |    2601.91309 |       0.00000 |       1.00000 | 
